time,phi,phidot,theta,thetadot,x_ball,y_ball
0.8684102930878653,1.229844268558779,4.378870412461995,-0.00012413947052055633,0.02457002935146808,0.1672250065910481,0.47120674466876056
0.8685130855809757,1.2302943676637126,4.3787216676691125,-0.00012139056649588869,0.02858768144868433,0.16701217445391603,0.47128222189730173
0.8686233930792598,1.2307774161988774,4.379702006469954,-0.00011810412815715751,0.030579855560032294,0.16678363530800355,0.4713631488928829
0.8687438340057153,1.2313050474431035,4.382209595871027,-0.00011443537543590185,0.02983095201990083,0.16653393759915086,0.47145142572808296
0.868885630251498,1.2319267470399171,4.387023506365392,-0.00011049059224912662,0.025161586396502972,0.16623976258919654,0.4715552359822381
0.869004242680996,1.2324474097532068,4.392379748133591,-0.00010787686466440978,0.018551373277927663,0.16599352851413596,0.4716419699036143
0.8691047838319463,1.2328892840459216,4.397626403441471,-0.00010635668320051649,0.011511709765034373,0.16578470428831063,0.4717154132813915
0.8691930011179783,1.2332774469282854,4.402564393929919,-0.00010564034007711622,0.004655466531222543,0.16560140013664093,0.4717797956518862
0.8692668515779174,1.233602734590037,4.406801485556246,-0.00010551579464447543,-0.0012933692194183107,0.16544789432373508,0.4718336503239394
0.8693406547494897,1.233928126409814,4.411013104594599,-0.00010582986132652825,-0.007190989139204576,0.16529443775049357,0.4718874316601691
0.8694197159117337,1.2342770401242562,4.415375957295838,-0.00010663901979503754,-0.013204543596938626,0.1651299935440829,0.47194500159618535
0.8695081684992676,1.2346677957780199,4.41992163540354,-0.00010808077288938544,-0.01924791303985054,0.16494594684978536,0.4720093578502976
0.8696040852900018,1.2350919546315062,4.424272305335294,-0.00011019588978570404,-0.02462124452140122,0.16474628422206997,0.4720790835093246
0.8697069088984559,1.2355470784942004,4.428084173512367,-0.00011295117342262626,-0.028644276491968147,0.1645321412124686,0.47215376067775794
0.8698172432226751,1.236035822388334,4.431036411316231,-0.00011624492910571597,-0.03064125729879902,0.16430223032486138,0.4722338152630353
0.8699377054693268,1.2365697178061832,4.432824602851678,-0.00011992198594020435,-0.02989644167395831,0.16405105601372433,0.472321130307437
0.8700794921700988,1.2371982733750915,4.433071025396219,-0.00012387612439681498,-0.025231771506135647,0.16375518962692304,0.47242378954174225
0.8701982025238472,1.2377244686732438,4.431949046979057,-0.00012650018732518505,-0.018618266161825145,0.16350727411938726,0.47250965103826825
0.870298817501026,1.2381703101575738,4.430292497886633,-0.0001280279884027713,-0.011573806828388305,0.16329699779050727,0.4725823626659286
0.8703871226796694,1.2385614505983182,4.42850518025242,-0.00012875022349844028,-0.004710541733555536,0.16311233038892325,0.472646132591789
0.8704611158013266,1.238889070521047,4.4269052420025945,-0.00012887865510476348,0.00124986226378324,0.16295750734512998,0.4726995343521124
0.8705350617661709,1.2392163635900082,4.4253305751577,-0.00012856679396505106,0.007158148753246832,0.16280270477752506,0.47275287233279684
0.8706140591141543,1.2395658910314395,4.423798771767421,-0.00012776114976568098,0.013164874144631033,0.162637241425157,0.4728098208541399
0.8707024652204655,1.2399569177822392,4.42242156255679,-0.0001263239315321228,0.01920210327199226,0.1624519671268998,0.47287351098745656
0.870798344850775,1.2403808886278807,4.42150825380298,-0.00012421430651585056,0.02456962045235823,0.16225090923118946,0.4729425350961933
0.870901137121138,1.240835370804367,4.421382982848903,-0.00012146545323283997,0.028587220403348018,0.16203522040114826,0.473016475866025
0.8710114444264527,1.2413231257389874,4.422388521361139,-0.00011817907402172754,0.030579350913340894,0.16180361435918217,0.47309575090036626
0.8711318852045398,1.2418558991878204,4.4249236367067715,-0.00011451038869775588,0.029830415204503673,0.16155056643408927,0.47318222037296265
0.8712736815672107,1.2424836582918253,4.429769978514749,-0.00011056568056945937,0.025161020280169893,0.16125244469146482,0.4732838982344321
0.8713922932297972,1.2430093894760617,4.435153321289419,-0.00010795203502229321,0.0185508475856601,0.1610029094832957,0.4733688439473487
0.8714928338192339,1.2434555629362884,4.440422954837022,-0.00010643191235573978,0.011511237535111862,0.16079128583095956,0.4734407689490177
0.8715810504552151,1.243847499215273,4.445381103557467,-0.0001057156131445764,0.004655064081286415,0.16060552494009864,0.4735038169542952
0.8716548998876482,1.244175944963174,4.449635049070248,-0.00010559109547392348,-0.001293671820008356,0.16044996294428318,0.47355655280480524
0.8717287020310018,1.244504494080228,4.453863520857804,-0.00010590517657098105,-0.007191197511074149,0.16029445099957962,0.47360921474127127
0.8718077636209572,1.2448567982217886,4.458244525515136,-0.00010671435696753327,-0.013204779775186769,0.1601278012013964,0.47366558517682933
0.8718962165105316,1.2452513479567462,4.462810513344865,-0.00010815613680423118,-0.01924817067051413,0.1599412865925066,0.4737285975350784
0.8719921335360961,1.245679622678788,4.467183214803739,-0.00011027128452424524,-0.024621521943685235,0.15973894714234138,0.47379686366291546
0.872094957338701,1.2461391608784391,4.471018712347923,-0.00011302660290297056,-0.028644573792868284,0.15952193368499326,0.47386997360716987
0.8722052918296361,1.2466326440709674,4.47399631950295,-0.00011632039750445258,-0.030641575272061107,0.15928894159822765,0.4739483434416051
0.8723257542143524,1.2471717168228338,4.475812226026061,-0.00011999749820308725,-0.029896781998401803,0.15903440193077623,0.4740338153713481
0.8724675409044851,1.247806369731367,4.476091293781052,-0.0001239516868875958,-0.02523214500964551,0.15873457286178005,0.4741342999952277
0.8725862517944047,1.2483376760035547,4.4749966617720265,-0.00012657580595908186,-0.0186186361340239,0.15848333679623272,0.4742183368143956
0.8726868671972577,1.2487878517936537,4.4733633003320135,-0.00012810365022426215,-0.011574165869256747,0.15827024492115727,0.4742894986837758
0.8727751729016555,1.2491827988594806,4.471596339627184,-0.0001288259202580667,-0.004710876340871235,0.1580831051945136,0.4743519061095249
0.8728491669048078,1.2495136118035737,4.470013457632274,-0.00012895437609448317,0.0012495828501114534,0.15792620892244014,0.4744041647277405
0.8729231137521829,1.249844097125885,4.468455846372011,-0.00012864253002808822,0.007157918109176484,0.15776933383306296,0.4744563586700671
0.8730021106736228,1.250197030164906,4.4669423031796684,-0.00012783691088147876,0.013164580251195499,0.15760165861543804,0.47451208224341224
0.8730905164595596,1.2505918705400036,4.465585536222793,-0.00012639972650961247,0.019201749033500595,0.15741390786542775,0.47457439946372815
0.8731863958269009,1.2510199798205075,4.464694406871431,-0.0001242901440403558,0.024569208598189007,0.15721016302614088,0.47464193208111627
0.8732891878713174,1.2514789014134944,4.46459292392676,-0.00012154134190152592,0.02858675614777341,0.15699159231899595,0.4747142709369212
0.8733994949805837,1.2519714232532926,4.4656239994216405,-0.00011825502227618701,0.030578842838738848,0.15675689237859314,0.4747918236768367
0.873519935607325,1.2525094050204173,4.468187009126077,-0.00011458640486391577,0.029829874789229976,0.15650046478044052,0.4748764088841384
0.8736617320849474,1.253143301557003,4.473066216347857,-0.00011064177237178713,0.02516045038092525,0.1561983616453697,0.4749758636659548
0.8737803429743238,1.253674166348117,4.478477022780659,-0.00010802820944045947,0.018550318281966665,0.15594549640198946,0.4750589452194952
0.8738808829970859,1.2541246942300561,4.48376994208432,-0.0001065081459999471,0.011510761941922416,0.15573104884168035,0.47512928738174065
0.8739690989771494,1.254520452392827,4.488748518783347,-0.0001057918910289607,0.004654658630630916,0.15554280975960133,0.4751909444030536
0.8740429473732968,1.2548520967764958,4.493019543618435,-0.00010566740133320814,-0.001293976808497528,0.15538517367002627,0.475242514002835
0.8741167484796261,1.2551838437307827,4.4972650935325404,-0.00010598149696234451,-0.007191407712850213,0.15522758846569437,0.4752940091009239
0.8741958104998165,1.255539581932621,4.50166449307412,-0.00010679069947386246,-0.013205018198969989,0.15505871381392267,0.4753491291333876
0.8742842636928962,1.2559379745663202,4.506251062349774,-0.00010823250629270065,-0.019248430936710463,0.15486970976863335,0.47541074059657085
0.8743801809541527,1.2563704181098594,4.510646090011254,-0.00011034768512667156,-0.024621802382703555,0.15466467018329916,0.47547748532082146
0.8744830049513508,1.2568344274366967,4.51450553287399,-0.0001131030385884023,-0.02864487447558622,0.15444476131285123,0.4755489616380325
0.8745933396090627,1.2573327108967323,4.517508848485541,-0.00011639687250225319,-0.030641896960769313,0.1542086612669939,0.4756255753801203
0.8747138021313837,1.257877027584803,4.519352840318149,-0.00012007401751700793,-0.02989712633048537,0.15395072706194615,0.4757091261989448
0.8748555888079312,1.2585178562564108,4.519664989241208,-0.00012402825693988724,-0.02523252286336914,0.1536469010221435,0.4758073442672973
0.8749743002389191,1.259054339290712,4.518598068958423,-0.0001266524327696727,-0.01861901024086499,0.15339231568135436,0.47588947929303516
0.875074916070782,1.2595089051741675,4.5169882048313035,-0.00012818032067459355,-0.011574528729485972,0.15317638395093486,0.4759590259545624
0.8751632223052046,1.2599077078723298,4.515241872929766,-0.00012890262599925037,-0.004711214309106382,0.1529867505736552,0.4760200133664294
0.8752372171975265,1.2602417549776863,4.513676275177464,-0.00012903110630121928,0.001249300806620588,0.15282776318555358,0.47607108058998954
0.8753111649351195,1.2605754736841226,4.512135947428854,-0.00012871927544480253,0.00715768551962067,0.15266879771180414,0.47612208222745067
